gold_id,case_id,conversation_id,customer_id,customer_message,classification_status,is_multi_intent,areas,intents,primary_intent,states,should_escalate,escalation_reason,difficulty,sampling_category,annotator_notes
gold_0150,amazon_case_0074158,2470090,706549,"I got next day delivery because I really needed these today, our safe place is safe and out of sight... Now I can't change delivery address for tomorrow's redelivery?! Didn't let me change it online or on the app",NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0151,amazon_case_0101764,419839,210354,need help in updating a shipping address. Order has not been shipped yet address needs to be changed to billing address. #urgent,NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0152,amazon_case_0162823,2875573,798303,"If I cancel the orders to change my shipping address, will my $50 gift card get reimbursed?",NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0153,amazon_case_0098205,413991,213787,"If I change my address y'all should by default ship to that address, not my old one.",NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0154,amazon_case_0100984,2515910,716702,"You know, when you say something is going to be delivered on a day when ordered and then change it when it's shipped, sometimes that doesn't work. unable to change delivery address until a delivery attempt has been made, which is to drop it off on my porch.",NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0155,amazon_case_0020237,553306,249038,My order was delivered to the wrong address.,NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0156,amazon_case_0092638,2500741,713403,"Hey , you’re shipping my order to the wrong address. Not sure if someone will be there when you try to deliver (again). How do we fix this?",NORMAL,False,ORDER_MANAGEMENT,MODIFY_ORDER_DETAILS,MODIFY_ORDER_DETAILS,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for MODIFY_ORDER_DETAILS.
gold_0157,amazon_case_0060212,873820,327456,I keep getting charged for Amazon Prime but when I try to cancel it says I don’t have an account. How can I stop this happening?,NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0158,amazon_case_0029604,830516,317767,young amazon prime membership i forgot to cancel <URL>,NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0159,amazon_case_0041861,1108280,381560,"for some reason, there is no option in the prime membership tab to cancel my prime membership, what do I do?",NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0160,amazon_case_0031151,570820,237366,"I know I’m using a free trial of Amazon Prime, but this really doesn’t bode well for me renewing it after the trial ends. <URL>",NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0161,amazon_case_0151607,2855130,793629,My prime account just got renewed and I really need to cancel it. It happened 3 days ago without my knowledge. Can I get a refund?,NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0162,amazon_case_0074102,372880,204360,I was charged for Amazon prime membership but I don't even have Amazon prime. what a way to end things. FUCKING SAVAGE IM SO PISSED 😂,NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0163,amazon_case_0006869,796432,309910,"Hi, i want to renew the prime membership. How would i do that?",NORMAL,False,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for PRIME_MEMBERSHIP_MANAGEMENT.
gold_0164,amazon_case_0093816,667781,279175,I haven't received my refund yet.Please look into the matter.It is showing that refund has been issued on 10th November but its not reflecting in my account.,NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0165,amazon_case_0133122,727817,294361,I am still waiting for my refund please. I can't #screenshot my bank account but this seller took my money on the 5th of September and,NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0166,amazon_case_0048912,594613,116244,When will I get this refund. No sign yet of my money. How long will it take.,NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0167,amazon_case_0116309,2538935,190898,This order has been cancelled. I hace paid via cash. How'll get refund. Can you help. <URL>,NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0168,amazon_case_0146961,1012312,359533,it says refund issued on 14th Oct but I haven't received it yet,NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0169,amazon_case_0068432,362945,201979,"cancelled order number 114-8691187-6786642. I need a Refund.spoke to my bankers, said you still have the money.pls refund!",NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0170,amazon_case_0001850,789023,308154,i returned the order ORDER # 405-7027922-1427525 which i received from you. a refund has not been initiated on my order,NORMAL,False,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for REFUND_STATUS_INQUIRY.
gold_0171,amazon_case_0152143,1020973,266920,My courier never came to.my home ordered by amazon. And the courier returned it without any notice. 5180711870585,NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0172,amazon_case_0078558,1953587,291163,"Hi, i have requested for a return for 2 orders. Its shows self ship for both.. What does this mean? Can you arrange for a pickup? I work in amazon hyd, can i drop it at the pickup counter? Please assist. Thanks.",NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0173,amazon_case_0008542,12549,445667,is there no customer service email? return pick up not arrived,NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0174,amazon_case_0022901,294880,186225,Disappointed that a Guaranteed delivery not made! Courier guy asks me pick up order myself. Wrongly updated as delivery attempted!,NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0175,amazon_case_0124500,453232,222538,"Correct. It was scanned as ""delivered. Available for pickup"". But since we were home all day and got other mail I called them and was told they had too many packages to get out so they marked them that way and would try again today. Still waiting...",NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0176,amazon_case_0042540,2682181,754525,"Yeah! I already received a refund for the shipping costs I paid for one day shipping, but I was just told that the package is delayed until tomorrow when I needed it today. I contacted UPS to see if I can pick up the package wherever it currently is.",NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0177,amazon_case_0046369,2688055,755819,"I requested a courier pick up for 2 returns (one order) and no one has turned up for 48 hours, even though it's supposed to be next day. How am I supposed to leave the house? Second time this has happened.",NORMAL,False,RETURNS_AND_REPLACEMENTS,RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for RETURN_PICKUP_ISSUE.
gold_0178,amazon_case_0098426,1724923,521708,my card was charged twice for an order I did last week. Help!,NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0179,amazon_case_0058027,608142,264543,who can I speak to about being charge twice for an order?,NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0180,amazon_case_0133152,727847,294368,I purchased an item and amazon charged me twice,NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0181,amazon_case_0115097,1227047,407855,"Hi , I am writing bc I got charged twice. I am wondering if you can help me with this situation please? Thank you!",NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0182,amazon_case_0124202,2812159,117511,I have spoke to you from email I placed my order on the 17th of November and I have received 5 emails saying i need to revise my payment method but I have been charged for them and one item I have been charged twice,NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0183,amazon_case_0020790,2388960,688282,Why is my bank showing me you’ve charged me £13.30 three times when I only bought two items each at that price?,NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0184,amazon_case_0074145,1159353,177411,"this is crazy, I've been on hold so long. Your agent doesn't understand that I was double charged and both cleared in bank <URL>",NORMAL,False,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for UNRECOGNIZED_OR_DUPLICATE_CHARGE.
gold_0185,amazon_case_0039900,1368102,438492,can I have a tracking update on my order,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0186,amazon_case_0030512,1094268,158923,"pls check, my order # 404-5726716-4364338 not received by myself but your tracking status showing delivered. HOW? Contact imdtly",NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,TRACKING_ALREADY_CHECKED,False,,EASY,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0187,amazon_case_0128371,1245762,412251,I got a message that your order has been delivered but the order was not received tracking#:216243601069,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0188,amazon_case_0161579,1824850,547809,Could you give me an update on one of my orders? The tracking details haven't been updated since Sunday.,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0189,amazon_case_0031280,833127,318408,The latest on the tracking details is just out for delivery yesterday morning,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0190,amazon_case_0080494,2742970,768318,"Hi Amazon, I sent in a package 3 weeks ago but there is no tracking information to be found! Can you help? Thanks!",NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0191,amazon_case_0101929,1730721,522967,request you to update where my order is. Its been 3 days since the last status been updated. <URL>,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for WHERE_IS_MY_ORDER.
gold_0192,amazon_case_0073897,1158999,392644,"Got disappointed, wrong item delivered. When applied for return, no response from Amazon. Order no 406-2540601-7024356",NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0193,amazon_case_0166198,258856,177542,refunded me when I returned a product but took the money again bc they didnt receive it although they originally sent the wrong item,NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0194,amazon_case_0124258,1501522,468527,. may be changing. They sent a completely wrong product 2x in 2 months. After never making a mistake for years.,NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0195,amazon_case_0168139,261737,178325,what worse service by amazon send the wrong product ..and I raised requested for retuned the product but still no response,NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,EASY,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0196,amazon_case_0109844,2267127,613974,HELP! You delivered the wrong product to me yesterday and need the correct product now,NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0197,amazon_case_0166833,1046064,367291,"Order # 402-5479722-9566747, wrong item received, no refund required, need my product at earliest,,",NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0198,amazon_case_0146996,2847404,791911,"Order no. 171-8264819-8281921. I have ordered the product on 9th Nov 2017, still didn't received the product yet neither any update from your side regarding the product.Still not yet dispatched. Dissapointing purchase it is.",NORMAL,False,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Standard representative example for WRONG_ITEM_RECEIVED.
gold_0199,amazon_case_0059590,1135122,387422,my order still hasn't arrived for pre order today and has no tracking info? What's going on?,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Supplemental common representative case for WHERE_IS_MY_ORDER.
gold_0200,amazon_case_0122735,2809403,298514,need this order tracking ID 521686499228 immediately delivered. Very urgent.,NORMAL,False,DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER,WHERE_IS_MY_ORDER,INITIAL_INQUIRY,False,,MEDIUM,COMMON,Supplemental common representative case for WHERE_IS_MY_ORDER.
