gold_id,case_id,conversation_id,customer_message,context,proposed_status,proposed_areas,proposed_intents,proposed_primary_intent,proposed_states,proposed_should_escalate,human_status,human_areas,human_intents,human_primary_intent,human_states,human_should_escalate,human_escalation_reason,human_notes,review_flags,assistant_outcome,review_priority,assistant_status_recommendation,assistant_areas_recommendation,assistant_intents_recommendation,assistant_primary_intent_recommendation,assistant_states_recommendation,assistant_should_escalate_recommendation,assistant_escalation_reason_recommendation,assistant_notes_recommendation,human_action,adjudication_status
gold_v2_0061,amazon_v2_case_0000061,2400061,"I spoke to courier driver who delivers to our block, he claims he left it on porch, but porch is bare.","CUSTOMER: Tracking says delivered but porch is empty.
BRAND: Have you spoken with your postal carrier or delivery driver?
CUSTOMER: I spoke to courier driver who delivers to our block, he claims he left it on porch, but porch is bare.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,CARRIER_ALREADY_CONTACTED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,CARRIER_ALREADY_CONTACTED,False,,Carrier contacted in person regarding missing parcel.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,CARRIER_ALREADY_CONTACTED,False,,Carrier contacted in person regarding missing parcel.,SIGNED_OFF,ADJUDICATED
gold_v2_0062,amazon_v2_case_0000062,2400062,"Amazon app says package delivered 10 mins ago. Searched everywhere around the property, nothing here.","CUSTOMER: Amazon app says package delivered 10 mins ago. Searched everywhere around the property, nothing here.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Recent premature delivery scan inquiry.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Recent premature delivery scan inquiry.,SIGNED_OFF,ADJUDICATED
gold_v2_0063,amazon_v2_case_0000063,2400063,I already waited the 48 hours your chat agent told me to wait after missing delivery. Still nothing.,"CUSTOMER: Following up on missing package reported Tuesday.
BRAND: Did customer service ask you to allow a 48-hour buffer window?
CUSTOMER: I already waited the 48 hours your chat agent told me to wait after missing delivery. Still nothing.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,WAITING_WINDOW_EXCEEDED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,WAITING_WINDOW_EXCEEDED,False,,Standard 48-hour buffer expired on delivered-not-received parcel.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,WAITING_WINDOW_EXCEEDED,False,,Standard 48-hour buffer expired on delivered-not-received parcel.,SIGNED_OFF,ADJUDICATED
gold_v2_0064,amazon_v2_case_0000064,2400064,"I checked the tracking and it says delivered to receptionist, but this is a residential house with no receptionist!","CUSTOMER: I checked the tracking and it says delivered.
BRAND: What specific location does the tracking note indicate?
CUSTOMER: I checked the tracking and it says delivered to receptionist, but this is a residential house with no receptionist!",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Mismatched delivery scan type for residential address.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Mismatched delivery scan type for residential address.,SIGNED_OFF,ADJUDICATED
gold_v2_0065,amazon_v2_case_0000065,2400065,"I already provided the order ID in previous turn. Courier marked delivered yesterday, still not received.","CUSTOMER: Order number 103-9928172-1002938.
BRAND: Thanks, checking details. Could you restate the issue?
CUSTOMER: I already provided the order ID in previous turn. Courier marked delivered yesterday, still not received.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,DETAILS_ALREADY_PROVIDED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,DETAILS_ALREADY_PROVIDED,False,,Missing delivery follow-up with details already provided.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,DETAILS_ALREADY_PROVIDED,False,,Missing delivery follow-up with details already provided.,SIGNED_OFF,ADJUDICATED
gold_v2_0066,amazon_v2_case_0000066,2400066,"Camera footage shows driver never walked up to my porch, yet package marked delivered at that exact minute.","CUSTOMER: Camera footage shows driver never walked up to my porch, yet package marked delivered at that exact minute.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Video doorbell evidence conflicting with delivery status.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Video doorbell evidence conflicting with delivery status.,SIGNED_OFF,ADJUDICATED
gold_v2_0067,amazon_v2_case_0000067,2400067,"Tracking says delivered to locker, but I never received a pickup code or barcode by email or SMS.","CUSTOMER: I went to the hub locker.
BRAND: Did you use the pickup code displayed on your order page?
CUSTOMER: Tracking says delivered to locker, but I never received a pickup code or barcode by email or SMS.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Amazon Hub Locker delivery missing customer pickup code.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Amazon Hub Locker delivery missing customer pickup code.,SIGNED_OFF,ADJUDICATED
gold_v2_0068,amazon_v2_case_0000068,2400068,"Delivered status on app, but package is nowhere to be found. Can you resend or assist?","CUSTOMER: Delivered status on app, but package is nowhere to be found. Can you resend or assist?",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Standard missing delivered package inquiry.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Standard missing delivered package inquiry.,SIGNED_OFF,ADJUDICATED
gold_v2_0069,amazon_v2_case_0000069,2400069,"Called building security and checked package room, item marked delivered is definitely missing.","CUSTOMER: Looking for parcel marked delivered at noon.
BRAND: Have you checked common receiving areas in your apartment building?
CUSTOMER: Called building security and checked package room, item marked delivered is definitely missing.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Physical verification completed by customer without locating parcel.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Physical verification completed by customer without locating parcel.,SIGNED_OFF,ADJUDICATED
gold_v2_0070,amazon_v2_case_0000070,2400070,"Tracking states handed directly to customer, but I was out of town all weekend! Who took my package?","CUSTOMER: Tracking states handed directly to customer, but I was out of town all weekend! Who took my package?",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Customer out of town when in-person delivery scan occurred.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,TRACKING_ALREADY_CHECKED,False,,Customer out of town when in-person delivery scan occurred.,SIGNED_OFF,ADJUDICATED
gold_v2_0071,amazon_v2_case_0000071,2400071,The delivery driver refused to deliver to my apartment door and rudely shouted at me to come down to the street or he'll return it!,"CUSTOMER: The delivery driver just called me from outside.
BRAND: What did the driver communicate regarding your drop-off?
CUSTOMER: The delivery driver refused to deliver to my apartment door and rudely shouted at me to come down to the street or he'll return it!",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Driver refusal to deliver to address accompanied by verbal aggression.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Driver refusal to deliver to address accompanied by verbal aggression.,SIGNED_OFF,ADJUDICATED
gold_v2_0072,amazon_v2_case_0000072,2400072,Your authorized delivery agent refused to bring parcel to my 3rd floor flat. Demanded I walk to his van. I am disabled and cannot!,CUSTOMER: Your authorized delivery agent refused to bring parcel to my 3rd floor flat. Demanded I walk to his van. I am disabled and cannot!,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery refusal to disabled resident requiring human specialist intervention.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Delivery refusal to disabled resident requiring human specialist intervention.,SIGNED_OFF,ADJUDICATED
gold_v2_0073,amazon_v2_case_0000073,2400073,"Driver drove past my house, threw the heavy box out the window onto the driveway cracking the contents, and sped off!","CUSTOMER: Driver drove past my house, threw the heavy box out the window onto the driveway cracking the contents, and sped off!",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Reckless driver conduct and intentional property mishandling.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Reckless driver conduct and intentional property mishandling.,SIGNED_OFF,ADJUDICATED
gold_v2_0074,amazon_v2_case_0000074,2400074,Courier called me and refused to enter my gated community despite giving him the gate code. He told me to pickup from depot 20 miles away.,"CUSTOMER: The courier refused to drop off my delivery.
BRAND: What reason did the driver provide for not completing the drop-off?
CUSTOMER: Courier called me and refused to enter my gated community despite giving him the gate code. He told me to pickup from depot 20 miles away.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Courier refusal to access valid gate code and forcing depot pickup.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_ALREADY_CONTACTED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Courier refusal to access valid gate code and forcing depot pickup.,SIGNED_OFF,ADJUDICATED
gold_v2_0075,amazon_v2_case_0000075,2400075,"The delivery person was extremely aggressive, used profanity towards my elderly mother when asked to place the box inside.","CUSTOMER: The delivery person was extremely aggressive, used profanity towards my elderly mother when asked to place the box inside.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Hostile courier behavior and verbal abuse against customer.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,True,CARRIER_MISCONDUCT_AND_REFUSAL,Hostile courier behavior and verbal abuse against customer.,SIGNED_OFF,ADJUDICATED
gold_v2_0076,amazon_v2_case_0000076,2400076,This is the third time this week the delivery driver refused to drop parcels at my door and marked address inaccessible when the road is clear!,"CUSTOMER: My packages keep getting returned without delivery.
BRAND: Have you noticed what reason is listed on your tracking page?
CUSTOMER: This is the third time this week the delivery driver refused to drop parcels at my door and marked address inaccessible when the road is clear!",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,WAITING_WINDOW_EXCEEDED,True,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,WAITING_WINDOW_EXCEEDED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Repeated false inaccessibility scans and chronic delivery refusal.,,AUTO_ACCEPTED,P2,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,WAITING_WINDOW_EXCEEDED,True,CARRIER_MISCONDUCT_AND_REFUSAL,Repeated false inaccessibility scans and chronic delivery refusal.,SIGNED_OFF,ADJUDICATED
gold_v2_0077,amazon_v2_case_0000077,2400077,Can I add delivery instructions for future packages to be left behind the large planter box on my front porch?,CUSTOMER: Can I add delivery instructions for future packages to be left behind the large planter box on my front porch?,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Standard auto-handle delivery preference instructions.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Standard auto-handle delivery preference instructions.,SIGNED_OFF,ADJUDICATED
gold_v2_0078,amazon_v2_case_0000078,2400078,Please update my carrier delivery notes with the front gate security code #8492.,"CUSTOMER: I want to make sure the driver can get inside my building gate tomorrow.
BRAND: You can provide gate codes or access instructions for your delivery address.
CUSTOMER: Please update my carrier delivery notes with the front gate security code #8492.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine gate code instructions for carrier; safe to auto-handle.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine gate code instructions for carrier; safe to auto-handle.,SIGNED_OFF,ADJUDICATED
gold_v2_0079,amazon_v2_case_0000079,2400079,How do I leave positive feedback for today's delivery driver? She was very polite and placed the heavy box right inside.,CUSTOMER: How do I leave positive feedback for today's delivery driver? She was very polite and placed the heavy box right inside.,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Positive carrier feedback inquiry; safe to auto-handle.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Positive carrier feedback inquiry; safe to auto-handle.,SIGNED_OFF,ADJUDICATED
gold_v2_0080,amazon_v2_case_0000080,2400080,Please instruct the delivery driver to ring the doorbell twice upon delivery because my dog barks at knocks.,"CUSTOMER: Can I specify delivery instructions for my order?
BRAND: Yes, what instructions would you like to provide for the carrier?
CUSTOMER: Please instruct the delivery driver to ring the doorbell twice upon delivery because my dog barks at knocks.",NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine driver doorbell preference; safe to auto-handle.,,AUTO_ACCEPTED,P3,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Routine driver doorbell preference; safe to auto-handle.,SIGNED_OFF,ADJUDICATED
gold_v2_0081,amazon_v2_case_0000081,2400081,The ceramic dinner set arrived shattered in pieces inside the box. Shards everywhere. How do I get a replacement?,CUSTOMER: The ceramic dinner set arrived shattered in pieces inside the box. Shards everywhere. How do I get a replacement?,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Severely damaged fragile item on arrival.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Severely damaged fragile item on arrival.,SIGNED_OFF,ADJUDICATED
gold_v2_0082,amazon_v2_case_0000082,2400082,Liquid laundry detergent bottle cracked open during shipping and soaked the entire carton.,CUSTOMER: Liquid laundry detergent bottle cracked open during shipping and soaked the entire carton.,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Leaking damaged household goods in transit.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Leaking damaged household goods in transit.,SIGNED_OFF,ADJUDICATED
gold_v2_0083,amazon_v2_case_0000083,2400083,The tablet turns on but the touchscreen has dead zones and doesn't register touches on the right side.,"CUSTOMER: Need troubleshooting for tablet purchased last week.
BRAND: Have you noticed any hardware or physical display issues?
CUSTOMER: The tablet turns on but the touchscreen has dead zones and doesn't register touches on the right side.",NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Defective electronics screen digitizer failure.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Defective electronics screen digitizer failure.,SIGNED_OFF,ADJUDICATED
gold_v2_0084,amazon_v2_case_0000084,2400084,I already sent pictures of the smashed television screen to support yesterday. When is replacement shipping?,"CUSTOMER: Television arrived smashed.
BRAND: Please upload photos through the online return center.
CUSTOMER: I already sent pictures of the smashed television screen to support yesterday. When is replacement shipping?",NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,DETAILS_ALREADY_PROVIDED,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,DETAILS_ALREADY_PROVIDED,False,,Customer already submitted damage photographic evidence.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,DETAILS_ALREADY_PROVIDED,False,,Customer already submitted damage photographic evidence.,SIGNED_OFF,ADJUDICATED
gold_v2_0085,amazon_v2_case_0000085,2400085,Brand new blender motor started smoking upon first use. Extremely dangerous defect.,CUSTOMER: Brand new blender motor started smoking upon first use. Extremely dangerous defect.,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Defective electrical appliance safety hazard.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Defective electrical appliance safety hazard.,SIGNED_OFF,ADJUDICATED
gold_v2_0086,amazon_v2_case_0000086,2400086,The hardcover textbook arrived with the spine torn completely off the binding.,CUSTOMER: The hardcover textbook arrived with the spine torn completely off the binding.,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Physical damage to book shipment.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Physical damage to book shipment.,SIGNED_OFF,ADJUDICATED
gold_v2_0087,amazon_v2_case_0000087,2400087,Headphones only produce audio in the left earbud. Right side is completely dead straight out of the box.,CUSTOMER: Headphones only produce audio in the left earbud. Right side is completely dead straight out of the box.,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Defective audio equipment audio imbalance.,,AUTO_ACCEPTED,P3,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Defective audio equipment audio imbalance.,SIGNED_OFF,ADJUDICATED
